size,dataset,model,best_mae,training_time,lr,lr_min,weight_decay,date,config
huge,building_count,AG-97M-900s,19.053524017333984,17m 16s,,,,2025-01-07,remote-logs/ag-logs/eval/2025-01-07/building_count/high-900s/hydra/config.yaml
huge,building_count,AG-4M-900s,19.704265594482422,15m 34s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/building_count/medium-900s/hydra/config.yaml
huge,building_count,AG-4M-600s,19.879011154174805,10m 32s,,,,2025-01-07,remote-logs/ag-logs/eval/2025-01-07/building_count/medium-600s/hydra/config.yaml
huge,building_count,ScaleMAE-LIN,19.89842987060547,3m 40s,,,,2025-01-09,remote-logs/logs/pytorch/2025-01-09/building_count/scalemae/scalemae_linr/hydra/config.yaml
huge,building_count,AG-197M-3600s,20.09369659423828,64m 23s,,,,2025-01-07,remote-logs/ag-logs/eval/2025-01-07/building_count/best-3600s/hydra/config.yaml
huge,building_count,geojepa_t_e2-T-LIN,20.395572662353516,2m 13s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/building_count/geojepa_t_e2/geojepa_t_e2_linr/hydra/config.yaml
huge,building_count,ViT-B/16-LIN,20.719152450561523,2m 11s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/vitb16/vitb16_linr/hydra/config.yaml
huge,building_count,ViT-B/16,22.9842529296875,2m 35s,0.00996446442449157,2.0232248007601108e-05,5.005157190782726e-05,2025-01-03,remote-logs/logs/train/2025-01-03/11-17-20_lr_opt_embedding_lookup/4_embedding_lookup_building_count_cheat/hydra/config.yaml
huge,building_count,(M) geojepa_t_300e_jan13-T-MLP,25.94089126586914,0m 8s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/building_count/geojepa_t_300e_jan13_masked_building_count/geojepa_t_300e_jan13_masked_building_count_mlpr/hydra/config.yaml
huge,building_count,(M) TagPool-MLP,26.174203872680664,0m 9s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/building_count/entity_tag_avg_masked_building_count/entity_tag_avg_masked_building_count_mlpr/hydra/config.yaml
huge,building_count,(M) geojepa_t_e1-T-MLP,27.788148880004883,0m 3s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/building_count/geojepa_t_e1_masked_building_count/geojepa_t_e1_masked_building_count_mlpr/hydra/config.yaml
huge,building_count,Dummy,31.87,,,,,2025-01-12,remote-logs/baselines/building_count/hydra/config.yaml
huge,building_count,cheat_tagformer_ae-LIN,32.21189498901367,2m 4s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/building_count/tagformer_ae/tagformer_ae_linr/hydra/config.yaml
huge,building_count,EfficientNet-LIN,32.21200180053711,2m 53s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/building_count/efficientnet/efficientnet_linr/hydra/config.yaml
huge,building_count,ResNet-LIN,32.212310791015625,3m 11s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/building_count/resnet/resnet_linr/hydra/config.yaml
huge,building_count,EfficientNet-MLP,32.21342468261719,3m 0s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/building_count/efficientnet/efficientnet_mlpr/hydra/config.yaml
huge,building_count,ResNet-MLP,32.21345520019531,3m 18s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/building_count/resnet/resnet_mlpr/hydra/config.yaml
huge,building_count,cheat_tagformer_ae-MLP,32.21437454223633,0m 33s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/building_count/tagformer_ae/tagformer_ae_mlpr/hydra/config.yaml
huge,building_count,(M) TagPool-LIN,34.70415496826172,0m 6s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/building_count/entity_tag_avg_masked_building_count/entity_tag_avg_masked_building_count_linr/hydra/config.yaml
huge,building_count,(M) geojepa_t_300e_jan13-T-LIN,35.93088150024414,0m 6s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/building_count/geojepa_t_300e_jan13_masked_building_count/geojepa_t_300e_jan13_masked_building_count_linr/hydra/config.yaml
huge,building_count,(M) geojepa_t_e1-T-LIN,36.5993537902832,0m 5s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/building_count/geojepa_t_e1_masked_building_count/geojepa_t_e1_masked_building_count_linr/hydra/config.yaml
huge,car_bridge,Tagformer-P,0.007417729590088129,4m 48s,0.0032321179903596806,1.920796235603235e-05,0.0027889186623586263,2025-01-07,remote-logs/logs/train/2025-01-07/02-56-15_tagformer_lr_opt_tagformer/0_tagformer_car_bridge_cheat/hydra/config.yaml
huge,car_bridge,Tagformer,0.00780772278085351,5m 14s,0.00022117261150643138,3.733966164892696e-05,6.208007546559515e-05,2025-01-07,remote-logs/logs/train/2025-01-07/02-35-36_tagformer_lr_opt_tagformer/5_tagformer_car_bridge_cheat/hydra/config.yaml
huge,car_bridge,Tagformer-S,0.010650443844497204,6m 13s,0.00011147042903096767,6.497684999534613e-05,0.0010722281521696208,2025-01-07,remote-logs/logs/train/2025-01-07/01-30-58_tagformer_lr_opt_tagformer/8_tagformer_car_bridge_cheat/hydra/config.yaml
huge,car_bridge,Tagformer-SP,0.020863445475697517,4m 45s,0.003566876206495317,3.90220139678732e-06,0.0013613746661855634,2025-01-07,remote-logs/logs/train/2025-01-07/02-18-44_tagformer_lr_opt_tagformer/9_tagformer_car_bridge_cheat/hydra/config.yaml
huge,car_bridge,TagCountMLP,0.04726564884185791,1m 48s,0.009964614669997835,9.515962290251638e-05,0.0021997515008536214,2025-01-07,remote-logs/logs/train/2025-01-07/03-26-26_lr_opt_tagcountencoder/4_tagcountencoder_car_bridge_cheat/hydra/config.yaml
huge,car_bridge,TagPool-MLP,0.09792571514844894,1m 1s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/car_bridge/entity_tag_avg/entity_tag_avg_mlpc/hydra/config.yaml
huge,car_bridge,TagPool-LIN,0.1203569695353508,0m 59s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/car_bridge/entity_tag_avg/entity_tag_avg_linc/hydra/config.yaml
huge,car_bridge,(M) Tagformer-P,0.13062748312950134,4m 41s,0.0018586277961895256,2.2034642084453263e-05,0.0008448757388399872,2025-01-07,remote-logs/logs/train/2025-01-07/05-22-54_tagformer_lr_opt_tagformer/9_tagformer_car_bridge/hydra/config.yaml
huge,car_bridge,(M) Tagformer,0.13845914602279663,4m 38s,0.001225547280836124,1.724342929754552e-05,8.096477791275981e-05,2025-01-07,remote-logs/logs/train/2025-01-07/04-53-17_tagformer_lr_opt_tagformer/4_tagformer_car_bridge/hydra/config.yaml
huge,car_bridge,geojepa_t_jan06-T-MLP,0.14399421215057373,1m 2s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_t_jan06/geojepa_t_jan06_mlpc/hydra/config.yaml
huge,car_bridge,TagformerLMAE-MLP,0.16136035323143005,0m 51s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/car_bridge/tagformer_lmae/tagformer_lmae_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_t_jan06-T-LIN,0.16401350498199463,1m 1s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_t_jan06/geojepa_t_jan06_linc/hydra/config.yaml
huge,car_bridge,geojepa_t_e1-T-MLP,0.16546069085597992,0m 12s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_t_e1/geojepa_t_e1_mlpc/hydra/config.yaml
huge,car_bridge,(M) Tagformer-SP,0.16909722983837128,4m 40s,0.0032321179903596806,1.920796235603235e-05,0.0027889186623586263,2025-01-07,remote-logs/logs/train/2025-01-07/04-26-22_tagformer_lr_opt_tagformer/0_tagformer_car_bridge/hydra/config.yaml
huge,car_bridge,(M) geojepa_t_e1-T-MLP,0.17173178493976593,0m 13s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/car_bridge/geojepa_t_e1_masked_car_bridge/geojepa_t_e1_masked_car_bridge_mlpc/hydra/config.yaml
huge,car_bridge,(M) TagPool-MLP,0.17534974217414856,1m 9s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/car_bridge/entity_tag_avg_masked_car_bridge/entity_tag_avg_masked_car_bridge_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_t_e2-T-MLP,0.17993246018886566,0m 52s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_t_e2/geojepa_t_e2_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_t_e1-T-LIN,0.18017366528511047,0m 40s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_t_e1/geojepa_t_e1_linc/hydra/config.yaml
huge,car_bridge,geojepa_t_e3-T-MLP,0.18475639820098877,0m 16s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_t_e3/geojepa_t_e3_mlpc/hydra/config.yaml
huge,car_bridge,(M) Tagformer-S,0.18840794265270233,6m 14s,0.00011147042903096767,6.497684999534613e-05,0.0010722281521696208,2025-01-07,remote-logs/logs/train/2025-01-07/03-45-57_tagformer_lr_opt_tagformer/8_tagformer_car_bridge/hydra/config.yaml
huge,car_bridge,(M) geojepa_t_e1-T-LIN,0.18861553072929382,0m 51s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/car_bridge/geojepa_t_e1_masked_car_bridge/geojepa_t_e1_masked_car_bridge_linc/hydra/config.yaml
huge,car_bridge,(M) TagPool-LIN,0.18909792602062225,0m 59s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/car_bridge/entity_tag_avg_masked_car_bridge/entity_tag_avg_masked_car_bridge_linc/hydra/config.yaml
huge,car_bridge,geojepa_t_jan12_150e-T-MLP,0.1929570734500885,0m 51s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/car_bridge/geojepa_t_jan12_150e/geojepa_t_jan12_150e_mlpc/hydra/config.yaml
huge,car_bridge,(M) TagCountMLP,0.1943996548652649,1m 48s,0.009648693745382655,6.878593871844138e-05,0.0022469710059642017,2025-01-07,remote-logs/logs/train/2025-01-07/05-49-23_lr_opt_tagcountencoder/2_tagcountencoder_car_bridge/hydra/config.yaml
huge,car_bridge,geojepa_t_300e_jan13-T-MLP,0.19874578714370728,0m 53s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/car_bridge/geojepa_t_300e_jan13/geojepa_t_300e_jan13_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_t_e3-T-LIN,0.19995176792144775,0m 50s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_t_e3/geojepa_t_e3_linc/hydra/config.yaml
huge,car_bridge,geojepa_gt_300e_small_b-GT-MLP,0.200434148311615,0m 18s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_gt_300e_small_b/geojepa_gt_300e_small_b_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_gt_300e-GT-MLP,0.2038109004497528,0m 20s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_gt_300e/geojepa_gt_300e_mlpc/hydra/config.yaml
huge,car_bridge,(M) geojepa_t_300e_jan13-T-MLP,0.20477569103240967,0m 17s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/car_bridge/geojepa_t_300e_jan13_masked_car_bridge/geojepa_t_300e_jan13_masked_car_bridge_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_t_jan12_150e-T-LIN,0.20477569103240967,0m 50s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/car_bridge/geojepa_t_jan12_150e/geojepa_t_jan12_150e_linc/hydra/config.yaml
huge,car_bridge,geojepa_gt_300e_small_b-GT-LIN,0.2083936333656311,0m 29s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_gt_300e_small_b/geojepa_gt_300e_small_b_linc/hydra/config.yaml
huge,car_bridge,TagformerLMAE-LIN,0.21562951803207397,0m 50s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/car_bridge/tagformer_lmae/tagformer_lmae_linc/hydra/config.yaml
huge,car_bridge,geojepa_t_300e_jan13-T-LIN,0.2158707231283188,0m 52s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/car_bridge/geojepa_t_300e_jan13/geojepa_t_300e_jan13_linc/hydra/config.yaml
huge,car_bridge,geojepa_gt_300e-GT-LIN,0.21659430861473083,0m 47s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_gt_300e/geojepa_gt_300e_linc/hydra/config.yaml
huge,car_bridge,geojepa_t_e2-T-LIN,0.21828268468379974,0m 50s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/car_bridge/geojepa_t_e2/geojepa_t_e2_linc/hydra/config.yaml
huge,car_bridge,geojepa_t_jan04-T-MLP,0.21972985565662384,0m 14s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_t_jan04/geojepa_t_jan04_mlpc/hydra/config.yaml
huge,car_bridge,(M) geojepa_t_300e_jan13-T-LIN,0.22720694541931152,0m 57s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/car_bridge/geojepa_t_300e_jan13_masked_car_bridge/geojepa_t_300e_jan13_masked_car_bridge_linc/hydra/config.yaml
huge,car_bridge,ViT-B/16-LIN,0.23251326382160187,0m 59s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/car_bridge/vitb16/vitb16_linc/hydra/config.yaml
huge,car_bridge,ViT-B/16-MLP,0.23540762066841125,0m 59s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/car_bridge/vitb16/vitb16_mlpc/hydra/config.yaml
huge,car_bridge,(M) geojepa_gti_170e-GTI-LIN,0.23806078732013702,0m 34s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/car_bridge/geojepa_gti_170e_masked_car_bridge/geojepa_gti_170e_masked_car_bridge_linc/hydra/config.yaml
huge,car_bridge,-TI-MLP,0.23806078732013702,0m 23s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_ti_jan06/geojepa_ti_jan06/_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_ti_jan06-TI-LIN,0.24023154377937317,1m 2s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_ti_jan06/geojepa_ti_jan06_linc/hydra/config.yaml
huge,car_bridge,geojepa_gti_170e-GTI-LIN,0.24119633436203003,0m 52s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/car_bridge/geojepa_gti_170e/geojepa_gti_170e_linc/hydra/config.yaml
huge,car_bridge,geojepa_ti_jan06-TI-MLP,0.24143753945827484,1m 3s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_ti_jan06/geojepa_ti_jan06_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_ti_jan12_100e-TI-MLP,0.24288471043109894,0m 52s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/car_bridge/geojepa_ti_jan12_100e/geojepa_ti_jan12_100e_mlpc/hydra/config.yaml
huge,car_bridge,ScaleMAE-MLP,0.24312590062618256,0m 55s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/scalemae/scalemae_mlpc/hydra/config.yaml
huge,car_bridge,(M) geojepa_gti_300e-GTI-LIN,0.24336710572242737,0m 51s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/car_bridge/geojepa_gti_300e_masked_car_bridge/geojepa_gti_300e_masked_car_bridge_linc/hydra/config.yaml
huge,car_bridge,geojepa_gti_300e-GTI-LIN,0.24409069120883942,0m 53s,,,,2025-01-16,remote-logs/logs/pytorch/2025-01-16/car_bridge/geojepa_gti_300e/geojepa_gti_300e_linc/hydra/config.yaml
huge,car_bridge,geojepa_ti_jan12_100e-TI-LIN,0.24481427669525146,0m 50s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/car_bridge/geojepa_ti_jan12_100e/geojepa_ti_jan12_100e_linc/hydra/config.yaml
huge,car_bridge,TagAE-MLP,0.24577906727790833,1m 4s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/tag_ae_dec_28/tag_ae_dec_28_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_t_jan04-T-LIN,0.24722623825073242,0m 43s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_t_jan04/geojepa_t_jan04_linc/hydra/config.yaml
huge,car_bridge,geojepa_gti_dec30-GTI-MLP,0.24794983863830566,0m 22s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_gti_dec30/geojepa_gti_dec30_mlpc/hydra/config.yaml
huge,car_bridge,ScaleMAE-LIN,0.24819102883338928,0m 59s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/scalemae/scalemae_linc/hydra/config.yaml
huge,car_bridge,geojepa_gti_300e-GTI-MLP,0.24891461431980133,0m 20s,,,,2025-01-16,remote-logs/logs/pytorch/2025-01-16/car_bridge/geojepa_gti_300e/geojepa_gti_300e_mlpc/hydra/config.yaml
huge,car_bridge,-TI-LIN,0.24939700961112976,0m 43s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_ti_jan06/geojepa_ti_jan06/_linc/hydra/config.yaml
huge,car_bridge,(M) geojepa_gti_300e-GTI-MLP,0.2532561421394348,0m 19s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/car_bridge/geojepa_gti_300e_masked_car_bridge/geojepa_gti_300e_masked_car_bridge_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_ti_jan14_300e-TI-LIN,0.25373855233192444,0m 50s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/car_bridge/geojepa_ti_jan14_300e/geojepa_ti_jan14_300e_linc/hydra/config.yaml
huge,car_bridge,geojepa_ti_jan14_300e-TI-MLP,0.2544621229171753,0m 52s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/car_bridge/geojepa_ti_jan14_300e/geojepa_ti_jan14_300e_mlpc/hydra/config.yaml
huge,car_bridge,(M) geojepa_gti_170e-GTI-MLP,0.2575976848602295,0m 21s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/car_bridge/geojepa_gti_170e_masked_car_bridge/geojepa_gti_170e_masked_car_bridge_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_gti_170e-GTI-MLP,0.25832128524780273,0m 53s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/car_bridge/geojepa_gti_170e/geojepa_gti_170e_mlpc/hydra/config.yaml
huge,car_bridge,geojepa_gti_dec30-GTI-LIN,0.25976845622062683,0m 55s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_gti_dec30/geojepa_gti_dec30_linc/hydra/config.yaml
huge,car_bridge,-T-MLP,0.27086347341537476,0m 7s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_mlpc/hydra/config.yaml
huge,car_bridge,-T-LIN,0.2735166549682617,0m 21s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_linc/hydra/config.yaml
huge,car_bridge,TagAE-LIN,0.27689340710639954,1m 6s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/car_bridge/tag_ae_dec_28/tag_ae_dec_28_linc/hydra/config.yaml
huge,car_bridge,AG-97M-900s,0.2855706810951233,16m 28s,,,,2025-01-14,remote-logs/ag-logs/eval/2025-01-14/car_bridge/high-900s/hydra/config.yaml
huge,car_bridge,AG-97M-600s,0.2943834066390991,11m 21s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/car_bridge/high-600s/hydra/config.yaml
huge,car_bridge,AG-197M-3600s,0.3076649308204651,63m 13s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/car_bridge/best-3600s/hydra/config.yaml
huge,car_bridge,ViT-B/16,0.3194172978401184,1m 21s,0.00799255616523366,7.407363456309807e-05,0.0020997185010505114,2025-01-03,remote-logs/logs/train/2025-01-03/12-33-25_lr_opt_embedding_lookup/8_embedding_lookup_car_bridge_cheat/hydra/config.yaml
huge,car_bridge,AG-4M-900s,0.3405347466468811,15m 20s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/car_bridge/medium-900s/hydra/config.yaml
huge,car_bridge,AG-4M-600s,0.3452354073524475,10m 21s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/car_bridge/medium-600s/hydra/config.yaml
huge,car_bridge,Dummy,0.38,,,,,2025-01-12,remote-logs/baselines/car_bridge/hydra/config.yaml
huge,car_bridge,ResNet-MLP,0.3890496790409088,1m 15s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/car_bridge/resnet/resnet_mlpc/hydra/config.yaml
huge,car_bridge,ResNet-LIN,0.3890496790409088,1m 12s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/car_bridge/resnet/resnet_linc/hydra/config.yaml
huge,car_bridge,EfficientNet-MLP,0.3890496790409088,1m 7s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/car_bridge/efficientnet/efficientnet_mlpc/hydra/config.yaml
huge,car_bridge,EfficientNet-LIN,0.3890496790409088,1m 5s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/car_bridge/efficientnet/efficientnet_linc/hydra/config.yaml
huge,car_bridge,cheat_tagformer_ae-MLP,0.3890496790409088,0m 9s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/car_bridge/tagformer_ae/tagformer_ae_mlpc/hydra/config.yaml
huge,car_bridge,cheat_tagformer_ae-LIN,0.3890496790409088,0m 9s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/car_bridge/tagformer_ae/tagformer_ae_linc/hydra/config.yaml
huge,max_speed,geojepa_t_e1-T-MLP,10.921248435974121,2m 12s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/max_speed/geojepa_t_e1/geojepa_t_e1_mlpr/hydra/config.yaml
huge,max_speed,geojepa_t_jan06-T-MLP,11.503021240234375,2m 44s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/geojepa_t_jan06/geojepa_t_jan06_mlpr/hydra/config.yaml
huge,max_speed,(M) geojepa_t_e1-T-MLP,11.787013053894043,2m 20s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/max_speed/geojepa_t_e1_masked_max_speed/geojepa_t_e1_masked_max_speed_mlpr/hydra/config.yaml
huge,max_speed,geojepa_t_jan12_150e-T-MLP,12.373695373535156,2m 12s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/max_speed/geojepa_t_jan12_150e/geojepa_t_jan12_150e_mlpr/hydra/config.yaml
huge,max_speed,TagPool-MLP,12.378695487976074,2m 38s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/max_speed/entity_tag_avg/entity_tag_avg_mlpr/hydra/config.yaml
huge,max_speed,(M) TagPool-MLP,13.061823844909668,2m 46s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/max_speed/entity_tag_avg_masked_max_speed/entity_tag_avg_masked_max_speed_mlpr/hydra/config.yaml
huge,max_speed,geojepa_t_300e_jan13-T-MLP,13.144392013549805,2m 54s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/max_speed/geojepa_t_300e_jan13/geojepa_t_300e_jan13_mlpr/hydra/config.yaml
huge,max_speed,Tagformer-P,13.216890335083008,11m 58s,0.009616936687120931,1.8304414962137956e-06,0.0022433967130045503,2025-01-07,remote-logs/logs/train/2025-01-07/12-38-58_tagformer_lr_opt_tagformer/2_tagformer_max_speed_cheat/hydra/config.yaml
huge,max_speed,geojepa_t_e3-T-MLP,13.24832534790039,1m 13s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/max_speed/geojepa_t_e3/geojepa_t_e3_mlpr/hydra/config.yaml
huge,max_speed,geojepa_gt_300e_small_b-GT-MLP,13.341132164001465,1m 24s,,,,2025-01-20,remote-logs/logs/pytorch/2025-01-20/max_speed/geojepa_gt_300e_small_b/geojepa_gt_300e_small_b_mlpr/hydra/config.yaml
huge,max_speed,(M) geojepa_t_300e_jan13-T-MLP,13.797459602355957,1m 33s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/max_speed/geojepa_t_300e_jan13_masked_max_speed/geojepa_t_300e_jan13_masked_max_speed_mlpr/hydra/config.yaml
huge,max_speed,geojepa_t_e2-T-MLP,14.397246360778809,2m 14s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/max_speed/geojepa_t_e2/geojepa_t_e2_mlpr/hydra/config.yaml
huge,max_speed,TagCountMLP,14.432826042175293,4m 8s,0.00799255616523366,7.407363456309807e-05,0.0020997185010505114,2025-01-07,remote-logs/logs/train/2025-01-07/14-20-34_lr_opt_tagcountencoder/8_tagcountencoder_max_speed_cheat/hydra/config.yaml
huge,max_speed,Tagformer-SP,14.587553024291992,11m 25s,0.0009456138575075577,4.8174788237396595e-05,0.0009553227438966637,2025-01-07,remote-logs/logs/train/2025-01-07/11-33-20_tagformer_lr_opt_tagformer/5_tagformer_max_speed_cheat/hydra/config.yaml
huge,max_speed,geojepa_t_jan04-T-MLP,15.694286346435547,2m 5s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/geojepa_t_jan04/geojepa_t_jan04_mlpr/hydra/config.yaml
huge,max_speed,geojepa_gt_300e-GT-MLP,15.781810760498047,1m 42s,,,,2025-01-20,remote-logs/logs/pytorch/2025-01-20/max_speed/geojepa_gt_300e/geojepa_gt_300e_mlpr/hydra/config.yaml
huge,max_speed,TagformerLMAE-MLP,16.053985595703125,2m 9s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/max_speed/tagformer_lmae/tagformer_lmae_mlpr/hydra/config.yaml
huge,max_speed,Tagformer-S,16.129980087280273,12m 48s,0.0028371221011146428,6.49031097775222e-05,0.0024771666465786602,2025-01-07,remote-logs/logs/train/2025-01-07/09-59-49_tagformer_lr_opt_tagformer/9_tagformer_max_speed_cheat/hydra/config.yaml
huge,max_speed,ViT-B/16-MLP,18.04412841796875,0m 45s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/vitb16/vitb16_mlpr/hydra/config.yaml
huge,max_speed,TagPool-LIN,18.984024047851562,2m 47s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/max_speed/entity_tag_avg/entity_tag_avg_linr/hydra/config.yaml
huge,max_speed,(M) TagPool-LIN,19.29728889465332,2m 36s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/max_speed/entity_tag_avg_masked_max_speed/entity_tag_avg_masked_max_speed_linr/hydra/config.yaml
huge,max_speed,geojepa_t_e1-T-LIN,19.365570068359375,2m 11s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/max_speed/geojepa_t_e1/geojepa_t_e1_linr/hydra/config.yaml
huge,max_speed,(M) geojepa_gti_170e-GTI-MLP,20.091651916503906,2m 9s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/max_speed/geojepa_gti_170e_masked_max_speed/geojepa_gti_170e_masked_max_speed_mlpr/hydra/config.yaml
huge,max_speed,(M) Tagformer-P,20.14720344543457,14m 38s,0.0032321179903596806,1.920796235603235e-05,0.0027889186623586263,2025-01-07,remote-logs/logs/train/2025-01-07/17-29-35_tagformer_lr_opt_tagformer/0_tagformer_max_speed/hydra/config.yaml
